X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,BAD,B1,Y,business_score,S,Y_obs,p_accept,ipw,ipw_norm
-0.808253278056905,0.7148458150529693,0.03837002381133596,1.0886277258418602,-1.4201810549223448,0.19773612678223465,-0.10630799215816454,0.01777062822279798,0.35644111212353585,-0.14474255579499676,GOOD,0,0,-0.19730505829045666,1,0.0,0.24459406248713814,4.088406684248865,0.8476335926883325
-2.1364710128675486,-2.0741253704067573,-0.34752899289413064,-1.0620080413629769,-0.09626509905956808,-0.5402239128062823,0.8047997915349784,-0.582081898942726,1.355681829582407,0.33479222224752186,BAD,1,1,-1.8072490084233055,0,,0.0003819519691289834,1000.0,1000.0
0.00237317485420413,-0.3207214425056353,-0.12856543154526276,-0.28967654343563054,0.7034996730649041,-1.7885188722404304,0.968152682372355,-1.3731437409910254,-0.8940400331875573,1.3805400268982153,BAD,1,1,-0.07837908689653814,0,,0.058304629278324534,17.151296773132255,17.151296773132255
-0.25065505333995647,-1.7773567748390031,-0.8546117717920864,1.2984193443944538,1.508473699859843,0.13920799755829105,1.3627940878365463,0.8447186821681648,-0.7977028622292254,1.345658533472492,BAD,0,1,-0.6051901109553964,0,,0.012978881513647072,77.0482417108529,77.0482417108529
1.1545836536835894,0.17655580084185238,0.3986864471683304,-0.7645236789905788,-0.6514870139236872,-1.3380428603616008,1.7778355670502801,-0.06802109100978877,-1.208961319665956,0.7462305605136367,BAD,1,1,0.6266577804434211,0,,0.3268570896831953,3.0594410571581765,3.0594410571581765
-0.7372621615773305,-0.006598203487616498,0.27650295204355396,-0.5852677365383244,2.2812721074024944,1.1535198870555938,1.2972505366193468,-0.22290652406605962,0.34421346303858386,-1.998282087632246,BAD,1,1,-0.2594303969299487,0,,0.035746745911896936,27.974574314110875,27.974574314110875
-0.38515756062353546,-0.5004671163504015,-1.1377959030271023,0.1285025122313227,0.8432341164232815,-1.4029158094796281,0.01759992778379183,1.8539641911806326,0.6234016294038589,-0.5492257226675166,BAD,1,1,-0.40515512052276054,0,,0.0231090735832345,43.27304581891566,43.27304581891566
1.0341691600197098,-0.2716945358506792,1.468279295492582,-0.6923900126873692,0.43031257692041514,0.919301608669477,-1.0009459165866128,2.006049833157912,0.7696582428716685,-1.1651767386076535,BAD,1,1,0.5921269501436839,1,1.0,0.3073550758196944,3.2535659199154927,0.6745492762183384
-0.22259580457393835,-0.1760555922366837,-0.796984636713239,1.5421441861453176,0.8810225835995372,1.7937904899382684,-0.41282905613501164,-1.1148407609932915,-1.096281553132742,-0.09476271985340069,GOOD,1,0,-0.11678781367574811,0,,0.29144450743250766,3.4311849237082592,3.4311849237082592
0.648762314938272,0.6093119214816022,-1.5566002243327224,-0.7786721659189303,0.6005756585582821,-1.2173676877801605,0.7384151452362226,0.02299070536745319,-0.6822685758169282,0.8191313300288188,BAD,0,1,0.36324394031391544,0,,0.18353405189144373,5.448580193671513,5.448580193671513
-1.219548911880462,-0.481779081559203,-1.7672789072530597,-0.6103355087534506,1.7334197335104005,1.060249977711208,0.5058221283455854,1.0561138921923015,-1.2496036104467865,0.77212446947439,BAD,1,1,-0.8837944074548177,0,,0.005794353145838242,172.58181799261644,172.58181799261644
-2.1503993611555425,0.06895659361416402,0.00945583339502008,-0.795215557644392,0.6715053855442408,-1.4830668140755154,-0.1610444817026834,-0.34789771373063666,-0.41404176748924165,0.33374859054090517,BAD,0,1,-1.0766209459077196,0,,0.0033358958944350162,299.7695466660733,299.7695466660733
0.5708166717972424,0.9114872277854996,-0.3022998396168013,-2.091922245950683,-0.37834187454000506,-0.977831171644029,-0.5024439301629023,1.1137324694427062,-0.6702242261982462,-0.3544401787737543,BAD,1,1,0.4276462314824826,0,,0.2133111847270296,4.687986714244176,4.687986714244176
0.28840266167731926,-1.5645051152669296,-0.8753148828523241,-1.4564212786978643,-0.2710466372657011,0.127102965800425,0.8095506060632216,1.891959044842051,0.008731038184295622,0.2652899759207638,BAD,1,1,-0.4901514577353336,0,,0.017678318116544318,56.56646709305148,56.56646709305148
-0.7336108837577855,-0.5816510748833882,-1.315583243557815,1.7085887406456097,0.2794328861078714,-0.10325107918881482,1.6746108935783048,0.27618727073049965,0.9201400118619611,1.5400450539247932,BAD,0,1,-0.5750173702416103,0,,0.014191923273316165,70.4626131878977,70.4626131878977
-0.20846892700574535,-0.35871014116976846,-0.6277248828430068,-0.5857047946451434,-0.7691722834512746,-0.741723165448786,0.6940508344300708,-0.09522896898741048,0.37052873102232564,-1.070719442325414,BAD,1,1,-0.3345132705898459,0,,0.027990342772475325,35.72660785645552,35.72660785645552
1.1100008687629395,-0.8706358725550741,-0.0440429878313537,-0.08674639175942468,0.7138518649577155,0.18900662205753851,1.4694775818174413,-0.682173504830947,-0.08280882147580614,-1.583991755550728,BAD,0,1,0.34146883822833934,0,,0.1739147552115513,5.749943406375106,5.749943406375106
-0.7099463554015418,0.9071340170807703,-0.32330964199464995,1.0811543121638694,1.6882295263029605,0.254459742129625,0.18473638243374824,-0.1739155226491519,-0.7415818620624056,0.6741661609129207,BAD,0,1,0.026338495011943863,0,,0.07940207466685249,12.594129362434204,12.594129362434204
-1.341192092810752,0.1379875725041552,0.7800431541551157,0.48669587923112334,-0.6647352056770366,-1.204047524426513,0.17254732987558635,0.8059834326652149,1.279221063744146,-0.46393585695803224,BAD,1,1,-0.5647634456896036,0,,0.014763745425374699,67.73348978784767,67.73348978784767
0.23343311870793118,0.8290567458178512,0.67870368697588,-1.1154354646306954,-0.10393644103590635,-0.29300156828175755,0.45922459425884693,1.4392436230917254,-0.04438488567068299,1.3928813457261653,BAD,1,1,0.38991539029148803,0,,0.19727577890959255,5.0690460102468,5.0690460102468
-0.6541183321032251,-0.768662658233553,-0.9701508358758765,0.31434860887191146,-0.7253403837498188,-1.1871155943889546,-1.6281457280931149,0.8211403459318223,-0.2884556158799418,-0.1107662122164189,GOOD,1,0,-0.6749102122502272,0,,0.07269010412157043,13.757030782725966,13.757030782725966
-1.1927082123484898,0.9059064556897761,-0.11033751258126516,-0.9668870356169144,1.5697333822572919,1.094534222872464,0.962437095583402,0.906700812097106,1.7602727182818783,1.0176284959132584,BAD,0,1,-0.30804546114471126,0,,0.03116388865729477,32.088421666399526,32.088421666399526
-0.011579465480792603,-0.04897766962718722,-0.3998524686787015,-2.2241784350669502,0.39881132657238244,0.6496983285383273,0.7650988525274028,0.028059981126228217,1.80241704391918,-0.6381786880449584,BAD,0,1,-0.14136318420001967,0,,0.04853930230056393,20.60186184399239,20.60186184399239
-0.6294458606293386,-0.3022844248616988,1.0396388948858852,-0.9309696527726209,-1.277629080640249,-0.9443200259389776,-0.3188074229604005,-2.0842708835548924,1.2703115446925113,0.030877752980638058,BAD,1,1,-0.40814182679737293,0,,0.022842219878236546,43.77858217505266,43.77858217505266
-0.7077880082031884,-0.28824269480756903,0.3752751708285271,0.04209531864771717,-0.08995684027341459,1.3144282945889443,-0.2055219060653654,-0.9611185195569437,-0.8770797047105753,-0.3493805390110045,BAD,0,1,-0.4042564151857928,0,,0.023291226954697493,42.934620917354245,42.934620917354245
0.20174018206511424,0.08553096050357836,-1.2300540162954319,1.9510103259092755,-0.8511960209677402,-0.750661177375109,1.5174369300381494,-0.030910445265010834,-0.6763535255810728,-0.867185808945698,GOOD,0,0,0.07289027879653996,0,,0.4146268452457461,2.411807174249192,2.411807174249192
-0.5503252281564642,-0.47723940826954536,1.5311682523220083,0.01365192467740471,1.709242296658978,-0.7713580225221913,1.5801420664939267,0.6120716439051349,-0.9708433202037383,-0.5133377582280326,BAD,0,1,-0.1789487965332906,0,,0.04488906180036999,22.27714191147915,22.27714191147915
-0.45167227065102006,-1.1375423986557498,-0.1358767522771864,0.6343790937890926,-0.01355791803045103,0.3758968273279552,-0.23658235285975457,0.9791413360462421,1.0937481979752155,-1.3836221562341127,GOOD,1,0,-0.5490289523043024,0,,0.10253673541041,9.752602284414795,9.752602284414795
-0.9922396583265071,1.2603438721792484,-1.3490766043444686,-0.41883139041301115,-0.060691845885141545,1.2331176704274283,-1.5264646882570332,1.15440811805863,-0.5425346315669004,1.0760817328140946,BAD,0,1,-0.2737436539400839,0,,0.03385863454100593,29.534563739979166,29.534563739979166
-0.45963658537180774,0.6490343319935246,1.0483560081985364,-2.003033490203794,1.4047731168255684,1.572480738078738,-0.9415918767466612,-1.3860028834332372,0.9058579492965245,0.6640283233778684,BAD,1,1,0.04614766401866476,0,,0.08309869208550473,12.033883745980575,12.033883745980575
2.118797867010844,0.31783329156664414,-0.05685767909322585,0.49336797667625715,0.12471789843269093,1.2373952589989932,0.25638795488249755,1.012144486447094,1.2547790185240788,0.44410009739368,BAD,1,1,1.2188114501454177,0,,0.7348727965456152,1.3607797222875262,1.3607797222875262
0.4979084120709739,-2.3382733867223573,-0.7735959733304064,0.6807164316349167,-0.7210278452213854,0.6232216740312264,-1.3283248730961463,1.8356854615940046,0.596469164632437,1.11694972800202,GOOD,0,0,-0.5231264584798865,0,,0.10753954348153956,9.29890501322113,9.29890501322113
-0.4214979159215406,-0.8111909845152906,0.513351620680466,0.5596049961465587,1.2372073277017173,-0.029767490708398948,0.6416766584030617,0.9613836526151365,0.021426850029034734,-0.26229033898779075,BAD,0,1,-0.3121399005385175,0,,0.030495497437527674,32.791726124441006,32.791726124441006
0.20734902788956122,-0.40800572079704767,-0.9847091574385742,-0.05325385960763708,-0.542557289278743,0.09498250661407558,1.8399714829058864,0.29505979145211914,-2.042499754030473,0.17774789041522038,BAD,1,1,-0.1344919531742697,0,,0.04920137718103464,20.324634335346694,20.324634335346694
-0.010027245263731388,-0.7650440765531352,0.11139191480130796,-1.0831436373754542,-0.7752892613239524,0.13709833236789584,0.3982485625926226,0.4715904875160344,0.2672589441714726,-0.08696044863427461,BAD,1,1,-0.30730441913566076,0,,0.030197229398096596,33.11562086762279,33.11562086762279
-1.0105829827223798,0.32372229098315236,-0.29765994093546305,-0.22443489989313756,1.076409372699209,-0.898058952729991,-0.5360886213031173,-1.8376725610117535,-1.34352909699076,0.15698317225553554,BAD,0,1,-0.3973997531321103,0,,0.023975835647257013,41.708660949817876,41.708660949817876
0.37329387064614367,0.6665130322088056,-0.8381316841805241,-2.5326049839908977,-0.8982604669406716,0.013784311971016849,-0.2688045112135019,1.3727141910749432,-1.301497992003889,-0.25812009439425154,BAD,1,1,0.1509599482119752,0,,0.10653044627268378,9.386987804785129,9.386987804785129
0.35791137249758725,-0.7807087381324167,1.3278862845253863,-0.16191813343796396,1.4949969122750428,0.9465516110999885,-0.29811446939434305,1.0586392558400066,-0.9279305898128927,-1.914395863923052,BAD,1,1,0.1549350255243969,0,,0.11028259731074724,9.067613788440836,9.067613788440836
-0.6631329812615016,-2.2740700537314673,1.1667980284973485,-0.7249330776348837,0.7411405179848544,-1.0020134142607244,-0.7316650418582739,0.5963143554325262,0.5363444440333102,-1.379225616134922,BAD,0,1,-0.9033325406055541,0,,0.005435752996955434,183.96715240006307,183.96715240006307
-0.07025913864657889,-0.1984645793887397,0.8793549644413603,1.8423575600869702,0.4389061264157177,-0.5015072552366079,-1.1867017747214637,-0.8649518942401881,-1.200706500901,-0.6635511337281935,BAD,1,1,0.11586384697881211,0,,0.0998919748819542,10.010814193850253,10.010814193850253
-1.1604505895963486,0.29442208903978195,-1.0099153635800724,-0.08405908275243704,0.6364125215344348,-0.12031642840440407,-0.29672975912512006,0.2543420370586476,1.6347076109296752,-0.7216707082208504,BAD,1,1,-0.5689318204634131,0,,0.014539610577227928,68.7776329832526,68.7776329832526
0.8493202690407095,-0.7171971284211488,0.6271956315522539,-0.844608668797061,0.12548690045124972,0.01971106661270503,0.3312851879047735,1.392872207641418,-0.365800592740796,2.2751079842809023,BAD,1,1,0.2552670689712184,0,,0.14044229910055006,7.120361930874168,7.120361930874168
-0.7688810631336986,-0.9792940772146265,1.1373522391416644,0.7008739180657806,0.5920515593160753,1.2598793765169944,0.1322846980257473,-1.2663524708219718,0.21908701821238732,-0.011800144206460887,BAD,0,1,-0.5032095163238576,0,,0.017637095446827542,56.69867824976102,56.69867824976102
0.4140103003585671,0.9538202262303097,3.8191921901752024,1.3517840163670587,-0.2210508317846135,-0.440128120093882,0.8165132932025637,-0.20531006812362246,2.2810937142497263,-0.6610263937269415,BAD,1,1,0.952265778774292,0,,0.5681744078667537,1.76002295449132,1.76002295449132
-1.077897443541954,1.7298949545025528,0.6043169202200934,-0.5403223084968036,1.2297802345679927,-1.7250009173301528,1.3058102997965317,-0.37483135229591485,-2.12988392980997,0.056965361065359384,BAD,1,1,0.07753239397482571,0,,0.0914845666973056,10.930805447313245,10.930805447313245
0.6560105088937781,0.005411040577460287,-0.737470633061621,1.1188902572116768,-1.0883669920250287,1.1835867409108134,0.3747819439333432,-1.0219953285263044,-0.20161303094544727,0.5008709554970783,BAD,0,1,0.2777771486249592,0,,0.14827542948172492,6.744205722386734,6.744205722386734
